date,employment_level_thousands,average_weekly_hours,real_average_hourly_earnings_1982_84_dollars,job_openings_rate_pct,hires_rate_pct,quits_rate_pct,layoffs_discharges_rate_pct,business_application_intensity_per_10000_employees,high_propensity_application_share,planned_wage_application_share,node_id,node_name
2013-03-01,860.0,43.4,12.558011382715836,1.8,3.6,1.9,1.1,9.662790697674419,0.35018050541516244,0.20577617328519857,N01,Mining and Logging
2013-03-01,5802.0,39.0,11.18468068985113,2.0,6.1,1.6,4.1,34.25370561875215,0.6451645365804569,0.20685317500251585,N02,Construction
2013-03-01,11977.0,40.8,10.392540102117254,2.1,1.8,0.8,0.9,4.243132670952659,0.5192837465564738,0.24301456119637938,N03,Manufacturing
2013-03-01,25564.0,34.8,8.94602250712496,2.8,3.2,1.8,1.2,19.82866531059302,0.42726376011047545,0.17883211678832117,N04,"Trade, Transportation, and Utilities"
2013-03-01,2700.0,36.5,14.04758009660671,3.5,1.9,1.1,0.4,18.0,0.3300411522633745,0.16008230452674896,N05,Information
2013-03-01,7856.0,37.2,12.87658966256533,3.9,2.3,1.2,0.6,28.657077393075355,0.3011593301647937,0.11042508772709102,N06,Financial Activities
2013-03-01,18489.0,36.1,12.256653550425774,3.9,4.7,2.1,2.1,26.331332143436637,0.3815216498233506,0.169254785966642,N07,Professional and Business Services
2013-03-01,21007.0,32.8,10.46142189235498,3.3,2.6,1.4,0.7,8.802303993906794,0.6215996971499649,0.25315018116921745,N08,Private Education and Health Services
2013-03-01,14113.0,26.2,5.781765268079317,3.5,5.7,3.2,2.0,15.08750797137391,0.6915887850467289,0.31860235758230404,N09,Leisure and Hospitality
2013-03-01,5451.0,31.8,9.122532094609138,2.8,4.0,1.7,2.2,36.99871583195744,0.2925922253074177,0.17155890519635064,N10,Other Services
2013-04-01,857.0,43.8,12.64899890852772,2.2,3.3,1.6,1.4,8.68144690781797,0.3024193548387097,0.18548387096774194,N01,Mining and Logging
2013-04-01,5796.0,38.9,11.229653533048314,1.9,5.1,1.6,3.5,33.7232574189096,0.6446843343906682,0.20745932671646372,N02,Construction
2013-04-01,11978.0,40.8,10.444483750868216,2.0,2.0,1.0,0.9,4.110869928201703,0.5199025182778229,0.2475629569455727,N03,Manufacturing
2013-04-01,25590.0,34.5,8.986311298248035,3.0,3.5,1.9,1.2,19.53341148886284,0.4255791621654063,0.17738966910735005,N04,"Trade, Transportation, and Utilities"
2013-04-01,2696.0,36.5,14.133056079241749,2.4,2.6,1.6,0.9,17.566765578635014,0.3190456081081081,0.14907094594594594,N05,Information
2013-04-01,7872.0,37.2,12.950987286289294,3.1,2.4,1.2,0.6,28.118648373983742,0.29591145245086964,0.10892252089451096,N06,Financial Activities
2013-04-01,18551.0,36.1,12.299555214260755,4.0,5.0,2.4,2.1,25.640666271360036,0.37875793634108396,0.16831350124038177,N07,Professional and Business Services
2013-04-01,21057.0,32.7,10.496253187055915,3.3,2.7,1.4,0.8,8.634183406943059,0.624388097464386,0.2445960068203069,N08,Private Education and Health Services
2013-04-01,14152.0,26.0,5.798176853022256,3.3,6.1,3.2,2.3,14.671424533634823,0.6907479651302798,0.32052208255069115,N09,Leisure and Hospitality
2013-04-01,5455.0,31.8,9.180446683951907,2.2,3.6,1.5,2.0,36.65811182401467,0.29554433164974747,0.1782767415112267,N10,Other Services
2013-05-01,861.0,44.1,12.712759764201593,2.2,3.5,1.6,1.1,8.478513356562138,0.33013698630136984,0.2054794520547945,N01,Mining and Logging
2013-05-01,5829.0,39.1,11.229316969464364,2.0,5.8,1.6,3.3,32.96791902556185,0.6342821460165479,0.2108029349013894,N02,Construction
2013-05-01,11978.0,40.7,10.478970904684488,2.0,2.3,1.0,1.0,3.9964935715478376,0.5186964696051807,0.24503864633382078,N03,Manufacturing
2013-05-01,25625.0,34.6,8.99121577624163,3.1,3.6,1.8,1.4,18.80078048780488,0.434356643211491,0.18371837183718373,N04,"Trade, Transportation, and Utilities"
2013-05-01,2710.0,36.6,14.109955884826192,3.6,3.0,1.3,1.1,17.051660516605168,0.33975330015148236,0.15732525427396668,N05,Information
2013-05-01,7884.0,37.1,12.954250451716955,3.8,2.8,1.4,0.8,27.75621511922882,0.29580039299913174,0.11109080107846274,N06,Financial Activities
2013-05-01,18605.0,36.1,12.29015106104971,4.1,4.9,2.4,2.1,24.605751142166085,0.3831887983573254,0.17398807313396972,N07,Professional and Business Services
2013-05-01,21076.0,32.7,10.500532573212647,3.2,2.8,1.4,0.9,8.425223002467261,0.6313003322633328,0.2500422368643352,N08,Private Education and Health Services
2013-05-01,14193.0,26.0,5.804401167779968,3.2,5.7,3.1,1.9,14.290847600930036,0.6875215697875068,0.323423556673076,N09,Leisure and Hospitality
2013-05-01,5471.0,31.8,9.198207794111939,3.1,3.7,1.8,1.6,35.69914092487662,0.2851364497465568,0.170702984998208,N10,Other Services
2013-06-01,864.0,44.1,12.790122394544948,2.3,3.8,2.0,1.1,8.043981481481481,0.3251798561151079,0.20431654676258992,N01,Mining and Logging
2013-06-01,5855.0,38.9,11.224160554109574,2.2,5.8,1.7,3.8,35.05721605465414,0.6387995712754555,0.20807756016759232,N02,Construction
2013-06-01,11982.0,40.8,10.475596377637721,1.8,2.0,0.9,0.9,4.170422300116842,0.5255153091855113,0.2555533319991995,N03,Manufacturing
2013-06-01,25682.0,34.6,8.99997848953516,3.4,3.4,1.8,1.1,19.707187913713888,0.43639848257330277,0.18260491583023788,N04,"Trade, Transportation, and Utilities"
2013-06-01,2705.0,36.7,14.188302609219383,3.7,3.3,1.5,1.5,18.10720887245841,0.32441812984891794,0.16169865251122909,N05,Information
2013-06-01,7887.0,37.3,12.970810299210566,3.8,2.4,1.3,0.7,28.87663243311779,0.30098792535675084,0.10726673984632272,N06,Financial Activities
2013-06-01,18651.0,36.1,12.286777517262149,3.9,5.1,2.5,2.2,25.840973674333817,0.38754253465017846,0.17486928375798821,N07,Professional and Business Services
2013-06-01,21082.0,32.8,10.514315214351782,3.1,2.3,1.4,0.7,8.822692344179869,0.6343548387096775,0.24645161290322581,N08,Private Education and Health Services
2013-06-01,14252.0,26.0,5.794919228204522,3.3,5.7,3.0,2.0,14.543923659837217,0.6938440756464685,0.32854110382091856,N09,Leisure and Hospitality
2013-06-01,5479.0,31.8,9.202176859041925,2.7,3.4,1.3,1.6,36.89906917320679,0.29579067121729236,0.17811742592867388,N10,Other Services
2013-07-01,863.0,44.3,12.752254186346072,2.6,3.6,1.6,1.9,8.50521436848204,0.3106267029972752,0.2016348773841962,N01,Mining and Logging
2013-07-01,5859.0,38.7,11.236582224130528,1.7,5.2,1.8,3.3,35.27905785970302,0.6304789550072569,0.2,N02,Construction
2013-07-01,11962.0,40.7,10.455130957492486,1.8,2.0,1.0,0.9,4.20247450259154,0.5096479013328029,0.24587228963596577,N03,Manufacturing
2013-07-01,25725.0,34.5,8.982395878059252,2.7,3.5,1.8,1.3,19.65714285714286,0.42623793703527924,0.1774640088593577,N04,"Trade, Transportation, and Utilities"
2013-07-01,2720.0,36.6,14.096178617432372,3.7,3.3,1.3,1.7,17.647058823529413,0.32958333333333334,0.15854166666666666,N05,Information
2013-07-01,7904.0,37.0,13.00987548303993,4.1,2.8,1.3,0.9,28.743674089068826,0.2937189136845812,0.10453805185087371,N06,Financial Activities
2013-07-01,18698.0,36.0,12.267067410905968,3.6,5.2,2.8,1.7,25.96962241951011,0.3791754190864533,0.16615181844392274,N07,Professional and Business Services
2013-07-01,21073.0,32.7,10.502361528553026,3.0,2.6,1.5,0.8,8.834053053670575,0.6272561237645037,0.24097550494198539,N08,Private Education and Health Services
2013-07-01,14288.0,25.9,5.8007728638900815,3.4,5.5,3.2,2.0,14.816629339305711,0.6878129428436467,0.32262635805384976,N09,Leisure and Hospitality
2013-07-01,5484.0,31.6,9.197080291970803,2.7,3.3,1.7,1.4,37.29759299781182,0.2797007920211206,0.1651999608878459,N10,Other Services
2013-08-01,867.0,44.1,12.816119525735042,2.7,3.2,1.3,1.1,8.050749711649365,0.3022922636103152,0.18481375358166188,N01,Mining and Logging
2013-08-01,5878.0,38.9,11.218388047426497,1.9,5.1,1.6,2.9,36.184076216400136,0.6287084489162631,0.19681226197752597,N02,Construction
2013-08-01,11992.0,40.9,10.451648276334726,2.3,2.2,0.9,0.9,4.211974649766511,0.5028707186695703,0.2346070085131657,N03,Manufacturing
2013-08-01,25793.0,34.6,8.982420670276198,2.9,3.8,2.1,1.2,20.34117783894855,0.42490374718865553,0.17460831776769717,N04,"Trade, Transportation, and Utilities"
2013-08-01,2691.0,36.9,14.096874785826879,2.6,3.1,2.0,2.2,17.974730583426236,0.32354765350423814,0.15050651230101303,N05,Information
2013-08-01,7902.0,37.2,12.96604071002673,3.0,2.6,1.4,0.8,28.724373576309794,0.3022733280465239,0.10754251475900961,N06,Financial Activities
2013-08-01,18725.0,36.1,12.250702487834968,4.2,5.4,2.5,2.6,25.84939919893191,0.37479081875090386,0.164080738797182,N07,Professional and Business Services
2013-08-01,21147.0,32.7,10.4987663628264,3.4,2.8,1.4,0.9,8.959190428902446,0.6362820648157923,0.2431120025335163,N08,Private Education and Health Services
2013-08-01,14327.0,26.0,5.795524638475773,3.5,5.4,3.0,2.0,15.03175821874782,0.6782596582466568,0.31301077265973254,N09,Leisure and Hospitality
2013-08-01,5493.0,31.8,9.19231032828456,1.8,3.4,1.8,1.2,37.55507008920444,0.2773280333511077,0.16064763197440496,N10,Other Services
2013-09-01,868.0,44.3,12.802726681053676,2.1,3.5,1.3,1.6,8.099078341013824,0.30725462304409673,0.20483641536273114,N01,Mining and Logging
2013-09-01,5910.0,38.9,11.205597232213202,2.1,5.4,1.6,3.0,34.29441624365482,0.6331162423524768,0.1960232879415828,N02,Construction
2013-09-01,12010.0,40.9,10.477683006200115,2.2,2.2,1.0,0.8,4.088259783513738,0.5085539714867617,0.23319755600814665,N03,Manufacturing
2013-09-01,25858.0,34.5,9.000445312232385,3.0,3.8,2.1,1.2,19.18323149508856,0.42657850173373113,0.17397790500766067,N04,"Trade, Transportation, and Utilities"
2013-09-01,2708.0,36.7,14.190045558866851,3.6,3.5,1.2,1.6,16.88330871491876,0.31080489938757655,0.14698162729658792,N05,Information
2013-09-01,7903.0,37.2,12.952591374644607,3.1,2.8,1.3,1.1,27.914715930659245,0.2952721998096188,0.10366710484565522,N06,Financial Activities
2013-09-01,18755.0,36.1,12.271777480902955,3.9,5.2,2.3,2.4,25.012529992002133,0.37526379740359406,0.16273368719490097,N07,Professional and Business Services
2013-09-01,21133.0,32.7,10.50337409652999,3.1,2.6,1.5,0.8,8.645719964037287,0.63406491160856,0.23195227409556127,N08,Private Education and Health Services
2013-09-01,14339.0,26.0,5.801904566163121,3.7,5.8,3.1,2.5,14.347583513494664,0.687162786176056,0.3131288582122199,N09,Leisure and Hospitality
2013-09-01,5502.0,31.8,9.223101428424622,3.1,3.2,1.9,1.2,36.50672482733552,0.2765110026884397,0.16573732948322215,N10,Other Services
2013-10-01,868.0,44.1,13.02697405304084,2.4,3.6,1.3,1.8,8.778801843317973,0.2900262467191601,0.19816272965879264,N01,Mining and Logging
2013-10-01,5931.0,38.7,11.203882414868895,2.3,6.3,1.6,4.1,35.60107907604114,0.6264267108690504,0.1925171678901255,N02,Construction
2013-10-01,12033.0,40.9,10.467798467062384,2.4,1.9,0.9,0.7,4.31563201196709,0.5010591180435201,0.23762757558251493,N03,Manufacturing
2013-10-01,25882.0,34.4,8.999910129285443,2.9,3.7,2.0,1.3,20.289776678772892,0.4233347297863427,0.16936435998019575,N04,"Trade, Transportation, and Utilities"
2013-10-01,2718.0,36.8,14.242368478488801,4.4,3.0,0.7,1.6,17.740986019131714,0.31356283699709664,0.14247200331812526,N05,Information
2013-10-01,7912.0,37.1,12.975619359007826,3.2,2.4,1.1,0.8,29.125379170879675,0.3015535497309495,0.10679569519180698,N06,Financial Activities
2013-10-01,18805.0,36.1,12.29516966307041,4.2,4.6,2.4,1.9,26.372241425152886,0.37604097352448934,0.1581674833141774,N07,Professional and Business Services
2013-10-01,21158.0,32.7,10.493475814078888,3.1,2.4,1.5,0.7,8.961622081482181,0.6320341754126892,0.23411212488792785,N08,Private Education and Health Services
2013-10-01,14395.0,26.0,5.8073599835664975,3.6,5.6,3.6,1.5,14.882250781521362,0.6862250851888158,0.30555944545581853,N09,Leisure and Hospitality
2013-10-01,5509.0,31.7,9.248124483778335,3.0,3.2,1.8,1.1,37.874387366128154,0.2828181164629763,0.16333572969086987,N10,Other Services
2013-11-01,868.0,44.9,13.06279367791542,2.0,2.8,1.4,1.3,8.675115207373272,0.29747675962815406,0.20318725099601595,N01,Mining and Logging
2013-11-01,5963.0,39.0,11.213156770610851,2.5,5.2,1.3,3.3,35.401643468052995,0.6316911416390336,0.19521553765987684,N02,Construction
2013-11-01,12054.0,40.9,10.495514737291757,2.6,2.1,1.0,0.8,4.323046291687406,0.5091153329495298,0.23354442525426983,N03,Manufacturing
2013-11-01,25939.0,34.4,9.000427167876976,3.0,3.9,2.1,1.3,19.9626045722657,0.4181456518800332,0.1678221741565439,N04,"Trade, Transportation, and Utilities"
2013-11-01,2722.0,36.8,14.263135412217002,4.0,2.9,1.3,0.8,17.145481263776635,0.31754874651810583,0.14313263338332977,N05,Information
2013-11-01,7912.0,37.3,12.94318667236224,2.6,2.3,1.2,0.8,29.338978766430735,0.2926808253995606,0.10162408994959721,N06,Financial Activities
2013-11-01,18873.0,36.2,12.31524989320803,3.8,5.0,2.6,2.0,26.181317225666298,0.3677851534040314,0.15255403545697402,N07,Professional and Business Services
2013-11-01,21200.0,32.7,10.495514737291757,3.0,2.5,1.4,0.8,8.766509433962264,0.6312079634113532,0.2348130212536992,N08,Private Education and Health Services
2013-11-01,14432.0,25.9,5.80948312686886,3.6,5.5,3.3,1.6,14.605737250554325,0.6840931733004412,0.3094549077280706,N09,Leisure and Hospitality
2013-11-01,5511.0,31.8,9.248184536522853,2.6,3.2,1.9,1.0,37.9568136454364,0.2836313223061478,0.1619179653886605,N10,Other Services
2013-12-01,866.0,44.6,13.002782050025777,2.6,3.5,2.0,1.5,8.833718244803695,0.34248366013071896,0.21045751633986928,N01,Mining and Logging
2013-12-01,5932.0,38.7,11.23897085451114,2.0,4.6,1.3,3.4,36.26432906271072,0.6233265154332466,0.1966344365935292,N02,Construction
2013-12-01,12060.0,41.0,10.476356835194425,2.4,2.1,0.9,0.8,4.537313432835822,0.5310672514619883,0.23812134502923976,N03,Manufacturing
2013-12-01,26012.0,34.4,8.972430864139673,3.1,3.9,1.8,1.3,20.61856066430878,0.4176906009359909,0.16801223127552067,N04,"Trade, Transportation, and Utilities"
2013-12-01,2727.0,36.8,14.242562383104904,4.0,3.1,1.2,1.6,18.3975064173084,0.31114211680287024,0.15288020729519633,N05,Information
2013-12-01,7915.0,37.1,12.921834193226795,3.0,2.2,1.0,0.8,30.458622867972203,0.30334328853492615,0.1094242575078812,N06,Financial Activities
2013-12-01,18862.0,36.1,12.299813819929364,4.0,5.1,2.5,2.1,26.765454352666737,0.3729622660196098,0.1614737050609092,N07,Professional and Business Services
2013-12-01,21199.0,32.6,10.472096421678687,2.8,2.6,1.5,0.8,9.100429265531393,0.6516172506738545,0.24735641716773793,N08,Private Education and Health Services
2013-12-01,14454.0,25.8,5.819724862495154,3.9,5.5,3.2,1.9,15.022139200221392,0.675309722286188,0.31460415419334037,N09,Leisure and Hospitality
2013-12-01,5525.0,31.7,9.245097329146768,3.2,3.7,1.9,1.4,38.514027149321265,0.28060529160204895,0.16429343484186287,N10,Other Services
2014-01-01,871.0,44.5,12.962837033762877,2.7,3.5,1.4,1.1,8.163030998851895,0.3150492264416315,0.19690576652601968,N01,Mining and Logging
2014-01-01,5985.0,38.6,11.22454183808779,2.5,4.8,1.6,2.4,33.147869674185465,0.6253339382025304,0.18640052421997078,N02,Construction
2014-01-01,12058.0,40.7,10.480772500085003,2.1,2.0,0.9,0.9,3.865483496433903,0.5074018450976185,0.22806264750053637,N03,Manufacturing
2014-01-01,26029.0,34.4,8.98473360307368,3.0,3.6,2.1,1.3,19.03223327826655,0.4040856698762591,0.1618320918872,N04,"Trade, Transportation, and Utilities"
2014-01-01,2724.0,36.7,14.195369079596068,3.9,3.3,1.2,1.5,16.751101321585903,0.3214990138067061,0.1317115932500548,N05,Information
2014-01-01,7913.0,37.1,12.894835265716909,2.6,2.0,0.9,0.8,26.466573992164793,0.29680561524136945,0.10834168934727594,N06,Financial Activities
2014-01-01,18909.0,36.2,12.304069905817551,3.6,5.2,2.4,2.2,23.986461473372465,0.37620160507981304,0.1592733045242085,N07,Professional and Business Services
2014-01-01,21236.0,32.7,10.446771616062016,3.2,2.7,1.4,0.9,8.637690713882087,0.5880717439895328,0.22995148012865943,N08,Private Education and Health Services
2014-01-01,14489.0,26.0,5.818401278433239,4.0,5.8,3.2,2.2,13.71040099385741,0.6833123584193305,0.3144726906619683,N09,Leisure and Hospitality
2014-01-01,5533.0,31.7,9.24824045425181,2.6,3.6,1.8,1.2,38.38062533887584,0.26130156338293464,0.15205311734789978,N10,Other Services
2014-02-01,875.0,44.8,12.999528756468987,2.9,3.6,1.8,1.1,9.371428571428572,0.3024390243902439,0.20243902439024392,N01,Mining and Logging
2014-02-01,6007.0,38.3,11.360789990957219,2.3,4.7,1.6,2.4,34.977526219410684,0.6349055256770263,0.18699728713531008,N02,Construction
2014-02-01,12084.0,40.7,10.490475361605116,2.3,2.0,0.9,0.7,4.15756372062231,0.48865445859872614,0.2161624203821656,N03,Manufacturing
2014-02-01,26004.0,34.2,9.017308647531065,3.3,3.9,2.1,1.3,20.149207814182436,0.4084853805634018,0.16136727994503397,N04,"Trade, Transportation, and Utilities"
2014-02-01,2718.0,36.8,14.196742051480172,3.8,3.0,1.3,2.0,17.14495952906549,0.3137339055793991,0.13283261802575108,N05,Information
2014-02-01,7932.0,37.2,12.923110886574655,3.0,2.3,1.1,0.8,29.57513867876954,0.284112707276525,0.09834178779999148,N06,Financial Activities
2014-02-01,18971.0,36.1,12.341485987934469,4.3,5.2,2.3,2.4,26.075061936640136,0.35615662967230677,0.14912972284553339,N07,Professional and Business Services
2014-02-01,21252.0,32.6,10.443775552225247,3.3,2.5,1.5,0.8,8.745529832486355,0.6190681157860756,0.23087269988163134,N08,Private Education and Health Services
2014-02-01,14509.0,25.8,5.828985298050919,3.7,5.9,3.6,2.0,14.702598387207939,0.6816519782486405,0.30315957247327957,N09,Leisure and Hospitality
2014-02-01,5535.0,31.7,9.246562257214059,2.6,3.4,1.9,1.4,38.6576332429991,0.25975604056643453,0.15207739402720008,N10,Other Services
2014-03-01,879.0,45.0,12.947616384496754,3.8,4.1,1.8,1.4,8.555176336746303,0.2925531914893617,0.1702127659574468,N01,Mining and Logging
2014-03-01,6038.0,39.2,11.219007914315252,2.0,4.5,1.5,2.4,35.919178535939054,0.6333917373662855,0.18918295831796386,N02,Construction
2014-03-01,12096.0,41.0,10.469096886810041,2.3,2.1,1.0,0.8,4.19808201058201,0.5143757384797164,0.22252855454903506,N03,Manufacturing
2014-03-01,26055.0,34.5,9.003169115528667,3.5,3.9,2.1,1.3,20.650546919976975,0.4121921754483784,0.16228975002323204,N04,"Trade, Transportation, and Utilities"
2014-03-01,2725.0,36.9,14.269493449929671,3.7,3.3,1.4,1.7,17.58165137614679,0.31141724065957005,0.13107910665831768,N05,Information
2014-03-01,7932.0,37.2,12.968800311827412,3.2,2.5,1.2,0.8,30.412254160363087,0.2796086722215313,0.09476433279442856,N06,Financial Activities
2014-03-01,19018.0,36.3,12.320572135509346,3.9,5.3,2.7,2.1,26.356083710169315,0.36114436198228395,0.14942941505067434,N07,Professional and Business Services
2014-03-01,21292.0,32.7,10.409781890284204,3.4,2.7,1.3,1.0,8.943265076084915,0.6230963134124566,0.22875748345762,N08,Private Education and Health Services
2014-03-01,14564.0,26.2,5.8255800159303135,3.8,5.7,3.4,1.7,14.975968140620708,0.6812159002338269,0.29948191279629544,N09,Leisure and Hospitality
2014-03-01,5553.0,31.9,9.20229803243683,1.9,3.0,1.7,0.9,39.42373491806231,0.2672209026128266,0.1543486205006395,N10,Other Services
2014-04-01,886.0,45.0,13.05039159632593,2.7,4.4,2.0,0.9,9.187358916478555,0.2751842751842752,0.1928746928746929,N01,Mining and Logging
2014-04-01,6084.0,38.9,11.23196373293638,1.9,4.9,1.7,2.3,35.54733727810651,0.6268553197392148,0.18842188005733573,N02,Construction
2014-04-01,12109.0,40.9,10.436930155454437,2.2,2.1,0.9,1.0,4.129985960855562,0.5060987802439512,0.22155568886222757,N03,Manufacturing
2014-04-01,26122.0,34.5,9.007561276790096,3.5,4.3,2.2,1.4,20.383584717862337,0.41221875821657966,0.16128911091913006,N04,"Trade, Transportation, and Utilities"
2014-04-01,2721.0,36.8,14.327520002706498,4.0,2.9,1.4,1.4,17.743476662991547,0.30737365368682684,0.13256006628003314,N05,Information
2014-04-01,7945.0,37.1,12.915066732073685,3.3,2.3,1.0,0.8,30.314663310258023,0.2829561968029894,0.09296242474569234,N06,Financial Activities
2014-04-01,19076.0,36.3,12.314562646954345,4.2,5.3,2.5,2.3,26.109771440553576,0.3644066095127191,0.14995884112674926,N07,Professional and Business Services
2014-04-01,21323.0,32.7,10.403098939391379,3.3,2.7,1.5,0.9,8.782066313370539,0.6302467157962192,0.2328313574708961,N08,Private Education and Health Services
2014-04-01,14614.0,26.2,5.8189691628465585,4.3,5.9,3.5,1.9,14.877514711920076,0.679836261613467,0.3019501425811793,N09,Leisure and Hospitality
2014-04-01,5565.0,31.9,9.244379789231525,2.6,3.1,1.9,0.7,38.16531895777179,0.2759075286030416,0.1594237016808701,N10,Other Services
2014-05-01,888.0,44.5,13.050929013413926,3.5,3.9,1.7,1.9,7.961711711711712,0.32248939179632247,0.2079207920792079,N01,Mining and Logging
2014-05-01,6109.0,38.9,11.231734186511789,1.9,5.2,2.0,2.4,35.662137829431984,0.6208574313779491,0.18484347746259067,N02,Construction
2014-05-01,12120.0,41.1,10.429768949594374,2.4,2.1,1.0,0.8,4.186468646864687,0.5078833267638944,0.22960189199842335,N03,Manufacturing
2014-05-01,26165.0,34.4,9.011556741150947,3.4,4.2,2.3,1.2,20.23925090770113,0.4025606163607523,0.1592076440818793,N04,"Trade, Transportation, and Utilities"
2014-05-01,2717.0,36.7,14.325631653145813,4.0,2.7,1.4,1.1,17.320574162679424,0.3147046323841904,0.13110922226944327,N05,Information
2014-05-01,7952.0,37.2,12.907419444702386,3.5,2.4,1.1,0.8,30.06287726358149,0.2883376558186229,0.09407680080314565,N06,Financial Activities
2014-05-01,19117.0,36.4,12.333381169856237,4.3,4.9,2.4,2.1,25.699115970078985,0.36121231858983494,0.1504406765861304,N07,Professional and Business Services
2014-05-01,21375.0,32.7,10.404443731586454,3.7,2.6,1.5,0.7,8.64093567251462,0.633838657282079,0.23156469951272335,N08,Private Education and Health Services
2014-05-01,14670.0,26.1,5.83746275082518,4.6,6.1,3.1,2.3,14.590320381731425,0.6811810876471688,0.29858904877592973,N09,Leisure and Hospitality
2014-05-01,5568.0,31.8,9.235262833554225,2.5,3.4,2.0,1.1,37.074353448275865,0.28028871772513686,0.16228261396114907,N10,Other Services
2014-06-01,893.0,44.9,13.05900156387656,3.3,3.9,1.7,1.1,9.059350503919374,0.311495673671199,0.20024721878862795,N01,Mining and Logging
2014-06-01,6133.0,39.0,11.242206962833695,2.5,4.6,1.9,2.2,35.954671449535304,0.6271824407056369,0.1839372364065122,N02,Construction
2014-06-01,12146.0,41.1,10.462376333615758,2.5,2.2,0.9,0.9,4.156100773917339,0.5154516640253566,0.22880348652931853,N03,Manufacturing
2014-06-01,26238.0,34.4,8.991236389847868,3.5,4.1,2.2,1.3,20.172650354447747,0.4104555158797635,0.1625951746679514,N04,"Trade, Transportation, and Utilities"
2014-06-01,2722.0,36.6,14.369960081102388,3.6,2.9,1.4,1.0,17.1565025716385,0.3089935760171306,0.1316916488222698,N05,Information
2014-06-01,7965.0,37.2,12.962049647811627,4.2,2.3,1.0,0.7,30.65285624607658,0.2921564611918902,0.10071677247593692,N06,Financial Activities
2014-06-01,19178.0,36.2,12.35504634723118,4.6,5.4,2.6,2.2,25.81603921159662,0.36267420723086247,0.1501312866087659,N07,Professional and Business Services
2014-06-01,21424.0,32.7,10.403362123837104,3.8,2.6,1.5,0.7,8.890029873039582,0.6417095453113515,0.2312821589835136,N08,Private Education and Health Services
2014-06-01,14693.0,26.1,5.859267970880703,4.4,6.2,3.5,2.3,14.54910501599401,0.6753520138466577,0.3013986995368854,N09,Leisure and Hospitality
2014-06-01,5562.0,31.7,9.26101563455029,2.2,3.1,1.7,1.2,38.06544408486156,0.27848101265822783,0.15780275836009824,N10,Other Services
2014-07-01,897.0,44.6,13.014846440812134,3.3,3.7,1.6,1.2,8.851727982162764,0.30100755667506296,0.20654911838790932,N01,Mining and Logging
2014-07-01,6178.0,39.2,11.22535768722263,2.4,5.4,1.8,2.7,35.10683068954354,0.6189312554751256,0.1854396237724192,N02,Construction
2014-07-01,12165.0,40.9,10.454824882735855,2.4,2.2,1.1,0.7,4.001644060830251,0.49938373048479867,0.22637633525061626,N03,Manufacturing
2014-07-01,26292.0,34.5,8.985338823905886,3.4,4.1,2.3,1.3,19.765327856382168,0.41301210383512615,0.16433505878730734,N04,"Trade, Transportation, and Utilities"
2014-07-01,2725.0,36.6,14.425384634817979,4.0,3.3,1.5,1.7,16.954128440366972,0.31883116883116885,0.1303030303030303,N05,Information
2014-07-01,7979.0,37.2,12.960109137761162,3.6,2.5,1.5,0.6,30.637924551948863,0.28912705555101037,0.0976437863045079,N06,Financial Activities
2014-07-01,19216.0,36.2,12.353788242427305,4.5,5.5,2.6,2.3,25.31848459616986,0.36777521992929374,0.1550193208912275,N07,Professional and Business Services
2014-07-01,21450.0,32.7,10.408508703231185,3.9,2.7,1.6,0.7,8.734265734265733,0.6412596744061916,0.226047504670403,N08,Private Education and Health Services
2014-07-01,14703.0,26.1,5.8653125500004215,4.1,6.0,3.5,2.2,14.333129293341496,0.6798424599031982,0.3027901679795008,N09,Leisure and Hospitality
2014-07-01,5566.0,31.6,9.267446462707056,2.5,3.5,1.8,1.5,36.88825008983112,0.2846775764660043,0.1611143580751997,N10,Other Services
2014-08-01,899.0,45.0,13.021140402594122,3.5,3.3,1.6,1.1,9.299221357063404,0.319377990430622,0.22129186602870812,N01,Mining and Logging
2014-08-01,6210.0,39.1,11.256632696033016,2.0,5.5,2.0,2.5,35.57648953301127,0.6170280179242293,0.18476440501516317,N02,Construction
2014-08-01,12182.0,41.0,10.47334287880064,2.6,2.0,0.9,0.7,4.205384994253817,0.518055826664064,0.23814171383954713,N03,Manufacturing
2014-08-01,26316.0,34.5,9.007832898172325,4.3,3.9,2.1,1.3,20.144398844809245,0.4140571945974496,0.16633969667245152,N04,"Trade, Transportation, and Utilities"
2014-08-01,2733.0,36.7,14.452960498610294,3.9,2.8,1.3,1.0,16.57885107939993,0.3209004634738468,0.13440741558154934,N05,Information
2014-08-01,7994.0,37.2,12.995872989135012,4.1,2.5,1.4,0.6,30.746810107580686,0.29277025102729975,0.10155010374710119,N06,Financial Activities
2014-08-01,19274.0,36.2,12.393666301692916,4.8,5.6,2.6,2.5,25.898101068797345,0.36753746293773537,0.15562144402596362,N07,Professional and Business Services
2014-08-01,21501.0,32.8,10.439652994188494,4.1,2.4,1.4,0.7,8.807962420352542,0.6381877706199176,0.23022494455591933,N08,Private Education and Health Services
2014-08-01,14725.0,26.3,5.887307335972374,4.6,5.8,3.7,1.8,14.65874363327674,0.6742645355570999,0.3034514709288858,N09,Leisure and Hospitality
2014-08-01,5580.0,31.8,9.294196917375558,3.4,3.4,1.8,1.1,37.04838709677419,0.2807043002950709,0.16233734823199342,N10,Other Services
